date,primary_type,x_coordinate,y_coordinate,latitude,longitude
2018-04-28 13:15:00 UTC,CRIMINAL TRESPASS,1165952.0,1907936.0,41.902961643,-87.665865852
2018-04-28 13:00:00 UTC,THEFT,1166423.0,1901853.0,41.886259388,-87.664310014
2018-04-28 13:00:00 UTC,DECEPTIVE PRACTICE,1175666.0,1903593.0,41.890831286,-87.63031551
2018-04-28 13:00:00 UTC,THEFT,1175666.0,1903593.0,41.890831286,-87.63031551
2018-04-28 12:51:00 UTC,THEFT,1176364.0,1900524.0,41.882394062,-87.627844798
2018-04-28 12:46:00 UTC,OTHER OFFENSE,1177528.0,1890620.0,41.855190551,-87.623871195
2018-04-28 12:34:00 UTC,DECEPTIVE PRACTICE,1176389.0,1900278.0,41.88171846,-87.627760426
2018-04-28 12:15:00 UTC,THEFT,1176956.0,1902517.0,41.887849586,-87.625610638
2018-04-28 12:14:00 UTC,NARCOTICS,1177456.0,1893414.0,41.862859101,-87.624050746
2018-04-28 11:45:00 UTC,THEFT,1175327.0,1904462.0,41.893223483,-87.63153437
2018-04-28 11:30:00 UTC,ROBBERY,1175800.0,1900817.0,41.883210775,-87.629906972
2018-04-28 11:30:00 UTC,THEFT,1175935.0,1904478.0,41.89325372,-87.629300952
2018-04-28 11:15:00 UTC,THEFT,1174455.0,1909496.0,41.907056567,-87.634586291
2018-04-28 11:15:00 UTC,THEFT,1177356.0,1903470.0,41.890455604,-87.6241128
2018-04-28 11:15:00 UTC,BATTERY,1175802.0,1905458.0,41.895945884,-87.629759893
2018-04-28 10:00:00 UTC,THEFT,1180796.0,1904058.0,41.891990384,-87.611461502
2018-04-28 09:56:00 UTC,THEFT,1176364.0,1900524.0,41.882394062,-87.627844798
2018-04-28 08:30:00 UTC,CRIMINAL DAMAGE,1175349.0,1902127.0,41.886815622,-87.631523712
2018-04-28 07:00:00 UTC,THEFT,1175916.0,1901339.0,41.884640562,-87.629465296
2018-04-28 07:00:00 UTC,THEFT,1178425.0,1903153.0,41.889561428,-87.620196651
2018-04-28 06:19:00 UTC,BATTERY,1172072.0,1909706.0,41.907685752,-87.643333782
2018-04-28 06:00:00 UTC,BURGLARY,1174723.0,1908336.0,41.903867476,-87.63363658
2018-04-28 04:30:00 UTC,THEFT,1178425.0,1903153.0,41.889561428,-87.620196651
